date,meantemp,humidity,wind_speed,meanpressure,Daylight
8/31/2015,31.85714286,54.42857143,13.48571429,1001.833333,12.75
9/1/2015,32.125,47.625,15.275,1000.857143,12.72
9/2/2015,31.875,45.625,12.7375,1001.75,12.68
9/3/2015,31.625,49.125,10.1875,1005.5,12.67
9/4/2015,32,42.625,11.35,1007.875,12.63
9/5/2015,30.875,47.25,7.6375,1007.125,12.6
9/6/2015,31.25,41.8,7.6375,1006.25,12.58
9/7/2015,31.5,46.375,9.4875,1005.75,12.55
9/8/2015,31.625,47,11.8125,1005.5,12.52
9/9/2015,31,47.875,10.1875,1005.625,12.5
9/10/2015,31.25,46.5,8.575,1006.75,12.47
9/11/2015,30.75,49.75,6.0125,1006.25,12.43
9/12/2015,32.14285714,54.42857143,3.171428571,1006,12.42
9/13/2015,32.125,55.25,1.3875,1005.875,12.38
9/14/2015,31.875,54.375,2.55,1003.625,12.35
9/15/2015,33,55,0.4625,1003.25,12.33
9/16/2015,32.375,55,1.4,1003.625,12.3
9/17/2015,31.375,58.375,1.1625,1004.375,12.27
9/18/2015,31,67.625,7.4125,1005.125,12.25
9/19/2015,30.625,74.25,2.0875,1003.625,12.22
9/20/2015,29.14285714,69.14285714,5.557142857,1002.857143,12.18
9/21/2015,30.125,64.5,5.8,1002.5,12.15
9/22/2015,30.25,64.375,10.1875,1002.5,12.13
9/23/2015,28.625,61.25,13.675,1006.375,12.1
9/24/2015,28.25,52.375,11.575,1004.625,12.07
9/25/2015,28.5,49.375,8.575,1003.75,12.05
9/26/2015,29.25,53.5,6.25,1005.25,12.02
9/27/2015,28.71428571,58.14285714,2.914285714,1007,11.98
9/28/2015,28.25,58.5,3.9375,1009,11.97
9/29/2015,29,54.57142857,9.528571429,1010.571429,11.93
9/30/2015,29,46.875,8.3375,1011.375,11.9
10/1/2015,28.125,51.25,5.575,1012,11.88
10/2/2015,28.28571429,53.71428571,14.5875,1010.75,11.85
10/3/2015,30,52.33333333,18.78571429,1008.714286,11.82
10/4/2015,29,54.375,3.025,1008.125,11.78
10/5/2015,28.875,59.375,1.3875,1009.25,11.77
10/6/2015,28.375,61.125,4.6375,1009,11.73
10/7/2015,28.625,65.75,6.475,1009.125,11.7
10/8/2015,28.375,65.125,4.4125,1007.5,11.68
10/9/2015,28.5,59.75,6.025,1004.25,11.65
10/10/2015,28.5,54.625,6.7125,1005,11.62
10/11/2015,28.57142857,51.57142857,6.885714286,1008.714286,11.6
10/12/2015,29.25,54.125,3.25,1010,11.57
10/13/2015,29.5,62.875,3.725,1011,11.53
10/14/2015,28.125,63.625,4.875,1013.25,11.52
10/15/2015,27.5,66,0.4625,1013.5,11.48
10/16/2015,27.875,62.625,0.925,1013.5,11.47
10/17/2015,28,63.75,3.7125,1012.25,11.43
10/18/2015,26.85714286,71.71428571,11.1125,1013.125,11.4
10/19/2015,28.14285714,66.28571429,3.457142857,1011.714286,11.38
10/20/2015,27.71428571,64.85714286,2.914285714,1009.857143,11.35
10/21/2015,26.5,62.125,2.0875,1011.875,11.32
10/22/2015,24.75,56,4.4,1012.25,11.3
10/23/2015,24,51.625,4.8625,1011.875,11.27
10/24/2015,24.875,53.25,1.4,1011.625,11.25
10/25/2015,26.375,47.125,5.575,1012.75,11.22
10/26/2015,25.625,52.125,5.575,1014.875,11.2
10/27/2015,24.75,54.25,3.475,1013.875,11.17
10/28/2015,20.875,57.25,7.875,1015.875,11.13
10/29/2015,22.125,63.5,1.85,1016.875,11.12
10/30/2015,22.375,67.25,1.625,1016.375,11.08
10/31/2015,22.375,69.375,1.1625,1016.125,11.07
11/1/2015,22.875,70.5,0.925,1016.25,11.03
11/2/2015,23.375,71.375,0.4625,1015.875,11.02
11/3/2015,24,67.875,0.475,1014.25,11
11/4/2015,23.75,69,0.925,1012.25,10.97
11/5/2015,22.125,75.25,5.1,1012.375,10.95
11/6/2015,22.875,74.375,2.325,1012.75,10.92
11/7/2015,21.875,74.875,1.1625,1014.625,10.9
11/8/2015,21.875,70.25,1.8625,1015.875,10.87
11/9/2015,21.75,73.625,0.7,1015,10.85
11/10/2015,22.75,72.625,0.7,1013.5,10.83
11/11/2015,21.875,59.5,4.6375,1014.375,10.8
11/12/2015,21.875,60.5,5.7875,1015.375,10.78
11/13/2015,22.375,59.375,5.325,1014.875,10.77
11/14/2015,22.375,59.625,3.475,1012,10.75
11/15/2015,22.5,62,0,1012,10.72
11/16/2015,21.875,50.375,2.7875,1012.625,10.7
11/17/2015,19.875,48.375,5.1,1013.5,10.68
11/18/2015,18.5,57.625,4.4,1016.375,10.67
11/19/2015,18.5,64.75,0.925,1017.5,10.65
11/20/2015,18.5,66,0.4625,1016.125,10.62
11/21/2015,18.75,67.625,1.3875,1015.5,10.6
11/22/2015,18.625,64.875,0.4625,1015.125,10.58
11/23/2015,17,73.5,0,1015.875,10.57
11/24/2015,18.5,63,1.625,1016,10.55
11/25/2015,19.375,56.375,5.7875,1014.75,10.53
11/26/2015,20,59.5,0.925,1012.75,10.52
11/27/2015,18.5,66.25,2.55,1011.25,10.5
11/28/2015,18.75,82.125,1.1625,1015.375,10.48
11/29/2015,18.125,81.25,1.1625,1018,10.48
11/30/2015,19.5,82.375,0.925,1016.75,10.47
12/1/2015,19.25,78.75,1.625,1014.75,10.45
12/2/2015,18.125,72.125,2.0875,1016.125,10.43
12/3/2015,17.625,70.25,7.1875,1016,10.43
12/4/2015,17.625,67.5,4.6375,1015,10.42
12/5/2015,17.5,72.375,0.925,1015.875,10.4
12/6/2015,17.125,75.875,1.4,1016.5,10.4
12/7/2015,17.625,76.875,2.3125,1017.25,10.38
12/8/2015,18.42857143,71.28571429,1.057142857,1015.714286,10.37
12/9/2015,18.375,78.125,3.475,1015.25,10.37
12/10/2015,19,77.25,2.0875,1011.75,10.35
12/11/2015,17.25,77.875,5.1,1011.375,10.35
12/12/2015,13.25,91,4.4,1014.25,10.35
12/13/2015,12.875,67,3.475,1016.5,10.33
12/14/2015,13.25,63.625,7.4,1017,10.33
12/15/2015,13.125,63.875,5.325,1016.5,10.33
12/16/2015,13,65.5,1.1625,1016.375,10.32
12/17/2015,12.25,73.625,0.925,1016.875,10.32
12/18/2015,12.875,71.25,4.4,1018.625,10.32
12/19/2015,12.375,71.875,3.4875,1019,10.32
12/20/2015,11.75,70.25,1.1625,1018.5,10.32
12/21/2015,12.625,74.75,1.3875,1018.875,10.32
12/22/2015,12,79.875,0.7,1020.875,10.32
12/23/2015,12.5,81.375,3.4875,1020.625,10.32
12/24/2015,11.25,68.625,6.025,1021.25,10.32
12/25/2015,11.5,66.125,5.5625,1022,10.32
12/26/2015,12.75,64.5,6.4875,1021.125,10.32
12/27/2015,15.375,63.25,7.8875,1020.625,10.32
12/28/2015,17.125,58.125,10.8875,1020.875,10.33
12/29/2015,16.375,65,7.4125,1018.125,10.33
12/30/2015,15.5,71.75,2.1,1017.5,10.33
12/31/2015,15,71.375,2.0875,1020.5,10.35
1/1/2016,14.71428571,72.28571429,1.057142857,1021.142857,10.35
1/2/2016,14,75.875,2.0875,1021,10.37
1/3/2016,14.375,74.75,5.1125,1018.5,10.37
1/4/2016,15.75,77.125,0,1017.625,10.38
1/5/2016,15.83333333,88.83333333,0.616666667,1017,10.38
1/6/2016,17.375,81.625,2.3125,1016.5,10.4
1/7/2016,17.125,87,0,1018.125,10.42
1/8/2016,15.5,83.25,7.8875,1017.25,10.42
1/9/2016,15.85714286,65.14285714,8.471428571,1015.428571,10.43
1/10/2016,15.625,74.375,2.775,1017.5,10.45
1/11/2016,15.75,74.875,1.625,1017.5,10.45
1/12/2016,18,69.6875,6.03125,1014.9375,10.47
1/13/2016,18.26666667,75.8,5.08,1014.333333,10.48
1/14/2016,15.5625,80.4375,4.3,1016.125,10.5
1/15/2016,13,84.1875,10.775,1017,10.52
1/16/2016,13.6,80.06666667,11.24,1014.6,10.53
1/17/2016,14,77.66666667,2.106666667,1016.2,10.55
1/18/2016,13.26666667,80.46666667,1.48,1014.733333,10.57
1/19/2016,12.35714286,88.57142857,4.65,1015.285714,10.58
1/20/2016,12.06666667,84.2,6.193333333,1018.666667,10.6
1/21/2016,12.1875,73.1875,7.8875,1020.1875,10.62
1/22/2016,11.73333333,83.4,3.586666667,1019.466667,10.63
1/23/2016,14.4375,75.875,3.25,1019.8125,10.65
1/24/2016,11.1875,86.25,6.625,1019.0625,10.68
1/25/2016,11.66666667,75.4,4.58,1017.2,10.7
1/26/2016,14.5625,79.6875,2.55,1015.375,10.72
1/27/2016,17.58333333,69.16666667,4.025,1014.166667,10.73
1/28/2016,16.85714286,69.35714286,5.028571429,1015.071429,10.75
1/29/2016,19.5625,70.625,2.54375,1017.375,10.77
1/30/2016,20.14285714,78.5,1.2,1014.5,10.78
1/31/2016,17.375,78.25,7.7625,1016,10.8
2/1/2016,15.84615385,65.76923077,7.269230769,1017.153846,10.82
2/2/2016,15.26666667,55.86666667,8.893333333,1018.2,10.85
2/3/2016,13.125,66.5,7.622222222,1018,10.87
2/4/2016,16.36363636,53,6.941666667,1017.333333,10.88
2/5/2016,12.66666667,70.66666667,2.166666667,1016.833333,10.92
2/6/2016,15.33333333,69.5,3.7,1013.333333,10.93
2/7/2016,15.625,77,2.7875,1015.75,10.97
2/8/2016,17.09090909,67.18181818,5.9,1017.090909,10.98
2/9/2016,17.76923077,67.46153846,5.846153846,1014.692308,11.02
2/10/2016,18.13333333,64.86666667,2.1,1012.733333,11.03
2/11/2016,19.6875,54.75,6.03125,1011.25,11.07
2/12/2016,19.2,57.86666667,0.746666667,1012.533333,11.08
2/13/2016,17.06666667,62.13333333,5.806666667,1014.866667,11.12
2/14/2016,17.64285714,61.92857143,8.071428571,1017.214286,11.13
2/15/2016,17.6,59.53333333,5.94,1018.733333,11.17
2/16/2016,18.21428571,56.14285714,5.435714286,1020.071429,11.18
2/17/2016,18.71428571,59.28571429,3.707142857,1019.142857,11.22
2/18/2016,19.46666667,76,5.186666667,1017.4,11.25
2/19/2016,23.15384615,70.23076923,4.146153846,1014.615385,11.27
2/20/2016,23.625,73.125,11.11875,1014.125,11.3
2/21/2016,21,61.125,17.1375,1014.75,11.32
2/22/2016,21,51.42857143,15.20714286,1014.428571,11.35
2/23/2016,21.42857143,50.64285714,9.785714286,1012.5,11.38
2/24/2016,21.6875,58.0625,2.44375,1012.9375,11.4
2/25/2016,22.5625,57.5,5.3375,1015.5,11.43
2/26/2016,22.8,55.6,2.48,1018.4,11.47
2/27/2016,22.8,59,3.333333333,1018.466667,11.48
2/28/2016,23,63.0625,3.7125,1018.9375,11.52
2/29/2016,23.875,63.9375,3.7125,1018.625,11.55
3/1/2016,24.91666667,57.41666667,1.7,1015,11.57
3/2/2016,24.93333333,57.06666667,1.733333333,1015.4,11.6
3/3/2016,26,55.61538462,4.292307692,1014.615385,11.63
3/4/2016,27.3125,44.25,6.14375,1012.6875,11.65
3/5/2016,23.93333333,57.13333333,11,1012.666667,11.68
3/6/2016,22.8125,66.5625,5.21875,1013.0625,11.72
3/7/2016,23.71428571,64.14285714,5.171428571,1012.357143,11.73
3/8/2016,23.42857143,60.21428571,6.742857143,1011.642857,11.77
3/9/2016,24,57.5625,9.375,1012.0625,11.8
3/10/2016,25.5625,57.4375,7.98125,1013.1875,11.83
3/11/2016,25.06666667,67.8,6.546666667,1012.533333,11.85
3/12/2016,24.5625,66.9375,9.4875,1009.5625,11.88
3/13/2016,24.25,65.1875,6.84375,1011.1875,11.92
3/14/2016,22.375,66,6.275,1014.3125,11.93
3/15/2016,24.06666667,58.93333333,8.646666667,1014.866667,11.97
3/16/2016,23.9375,53.75,10.88125,1012.8125,12
3/17/2016,26.3125,50.3125,6.84375,1010.4375,12.03
3/18/2016,26.1875,61.25,6.7125,1009.8125,12.05
3/19/2016,26.78571429,61.85714286,3.578571429,1009.214286,12.08
3/20/2016,27.13333333,58.73333333,2.846666667,1010.333333,12.12
3/21/2016,26.625,43.375,12.2625,1011.125,12.13
3/22/2016,25.0625,37.875,22.1,1009.375,12.17
3/23/2016,26.2,43.26666667,10.64166667,1010,12.2
3/24/2016,28.13333333,46.86666667,3.213333333,1013.333333,12.23
3/25/2016,29.875,50.1875,3.36875,1013.1875,12.25
3/26/2016,24.66666667,62.66666667,9.393333333,1013.6,12.28
3/27/2016,26.25,53.6875,9.15625,1012.8125,12.32
3/28/2016,25.93333333,52.8,6.546666667,7679.333333,12.33
3/29/2016,27.125,47.75,7.29375,1011.3125,12.37
3/30/2016,29.57142857,39.78571429,7.021428571,1011.142857,12.4
3/31/2016,30,39.73333333,4.333333333,1009.2,12.43
4/1/2016,30.57142857,38.21428571,12.03571429,1006.714286,12.45
4/2/2016,32.3125,38.5625,5.4625,1008,12.48
4/3/2016,33.3125,44.25,2.55,1008.375,12.52
4/4/2016,32.8125,33.125,8,1006.6875,12.53
4/5/2016,32.3125,29.3125,9.26875,1007,12.57
4/6/2016,31.375,33.125,3.475,1006.875,12.6
4/7/2016,29.93333333,37,10.85,1007.266667,12.62
4/8/2016,29.26666667,36,4.686666667,1009.2,12.65
4/9/2016,30.73333333,32.46666667,12.61875,1009.3125,12.68
4/10/2016,32.25,29,5.225,1008.8125,12.7
4/11/2016,29.8,35,16.04,1009.4,12.73
4/12/2016,30.2,36.2,19.38,1006.333333,12.77
4/13/2016,31.75,28.0625,18.64375,1003.3125,12.78
4/14/2016,33.125,23.875,10.425,1003.8125,12.82
4/15/2016,33.625,25.375,9.8375,1004.625,12.85
4/16/2016,35.6875,23.6875,11.1125,1003.0625,12.87
4/17/2016,34.66666667,23.86666667,9.386666667,1002.666667,12.9
4/18/2016,34.625,30.125,7.175,1004.6875,12.92
4/19/2016,34,33.6,4.566666667,1005.866667,12.95
4/20/2016,34.0625,25.9375,14.01875,1006.4375,12.98
4/21/2016,34,24.66666667,15.75,1003.4,13
4/22/2016,33.25,24.25,8.35,1001.727273,13.03
4/23/2016,31.91666667,21.81818182,19.65384615,1001.846154,13.05
4/24/2016,31.3125,22.125,10.1875,1003.0625,13.08
4/25/2016,31.75,22.8125,6.95,1005.5625,13.1
4/26/2016,33.4375,25.1875,3.83125,1007.1875,13.13
4/27/2016,33.125,29.0625,4.98125,1005.6875,13.15
4/28/2016,34.15384615,21.76923077,11.82307692,1004.692308,13.18
4/29/2016,34.07142857,23.28571429,9.123076923,1005.714286,13.2
4/30/2016,33.0625,25.5625,5.2125,1004.8125,13.23
5/1/2016,34.6875,23.375,8.575,1002.4375,13.25
5/2/2016,38,18.46666667,9.513333333,1002.2,13.28
5/3/2016,35.5,30.375,6.49375,1004.3125,13.3
5/4/2016,33.71428571,31.85714286,10.46428571,1003.785714,13.33
5/5/2016,30.6,42,11.24666667,1007.466667,13.35
5/6/2016,31.4375,37.4375,8.225,1007,13.37
5/7/2016,33.3125,37.1875,4.65,1005.5625,13.4
5/8/2016,35.13333333,36.33333333,7.293333333,1005.933333,13.42
5/9/2016,33.53333333,40.6,18.425,1006.0625,13.43
5/10/2016,34,39.75,10.55625,1006.5625,13.47
5/11/2016,32.5,49.9375,7.775,1006.0625,13.48
5/12/2016,35.375,40,5.1,1002.25,13.5
5/13/2016,37.29411765,28.11764706,8.070588235,1001.352941,13.53
5/14/2016,36.5625,31.875,4.16875,1003.125,13.55
5/15/2016,37.25,29.5,4.75,1003.5625,13.57
5/16/2016,37.21428571,23.5,9.02,1000.8,13.58
5/17/2016,37.5,25.8125,9.6125,998.9375,13.6
5/18/2016,37.75,27.625,8.45,997.8125,13.62
5/19/2016,37.375,40.5,9.3875,998.625,13.63
5/20/2016,37.4,44.2,8.413333333,996.9333333,13.67
5/21/2016,36.13333333,45.4,10.87333333,995.9333333,13.68
5/22/2016,36.8,44.8,6.553333333,996.4666667,13.7
5/23/2016,32.21428571,47.92857143,14.95,999.5714286,13.72
5/24/2016,31.52631579,53.52631579,8.494736842,1000.736842,13.73
5/25/2016,33.2173913,46.60869565,10.16086957,997.4782609,13.75
5/26/2016,35.26923077,44.57692308,15.17692308,999.1538462,13.75
5/27/2016,38.27272727,26.09090909,15.31818182,999.9545455,13.77
5/28/2016,36.0625,37.25,14.40555556,999.8333333,13.78
5/29/2016,31.5,57.0625,11.68125,1001.25,13.8
5/30/2016,26.8125,74.8125,9.4875,1003.8125,13.82
5/31/2016,32.64285714,51.21428571,7.407142857,1002.307692,13.83
6/1/2016,36,42.2,9.133333333,1002.733333,13.83
6/2/2016,37.5625,35.3125,11.93125,1002,13.85
6/3/2016,37.5625,40.6875,2.78125,1002.25,13.87
6/4/2016,38.2,42.06666667,3.206666667,1001.866667,13.87
6/5/2016,36.16666667,51.75,8.5,1002.833333,13.88
6/6/2016,35.42857143,45.71428571,11,1001.571429,13.88
6/7/2016,34.625,59.1875,21.30625,1002.0625,13.9
6/8/2016,36.07142857,44.64285714,8.485714286,999.2142857,13.9
6/9/2016,35.73333333,43.73333333,9.26,938.0666667,13.92
6/10/2016,36.13333333,41.86666667,10.08125,998.25,13.92
6/11/2016,33.4375,49.9375,8.8125,999,13.93
6/12/2016,35.5,37.125,9.1625,998.8125,13.93
6/13/2016,36,43.3125,12.85,998.1875,13.93
6/14/2016,32.625,55.125,11.86,997.8125,13.95
6/15/2016,34.73333333,48.86666667,10.51333333,996.1333333,13.95
6/16/2016,33.5,51.28571429,11.39285714,999,13.95
6/17/2016,34.1875,52.25,7.425,999.4285714,13.95
6/18/2016,35.85714286,50.57142857,10.85714286,1000.857143,13.95
6/19/2016,35.625,53.25,9.3875,1001.375,13.95
6/20/2016,30.9375,73.9375,7.64375,1000.6875,13.97
6/21/2016,32.875,62.1875,8.91875,999.9375,13.97
6/22/2016,33.125,60.8125,7.41875,1001.5625,13.97
6/23/2016,33.84615385,51.61538462,5.875,999.6923077,13.95
6/24/2016,36.4375,46.5625,7.7625,998.3125,13.95
6/25/2016,35.42857143,55.92857143,9.664285714,1000.071429,13.95
6/26/2016,34.86666667,57.46666667,7.66,1000.375,13.95
6/27/2016,34.3125,61.25,7.99375,998.8666667,13.95
6/28/2016,30.78571429,75.07142857,5.435714286,1001.5,13.95
6/29/2016,35.375,58.875,8.45,1001.1875,13.93
6/30/2016,35.46666667,60.2,6.793333333,997.8666667,13.93
7/1/2016,32.125,73.4,8.35,1002.5625,13.93
7/2/2016,28.4,80,5.23125,998.375,13.92
7/3/2016,29.5625,78.125,1.96875,998.25,13.92
7/4/2016,30.6875,76.3125,3.48125,997.125,13.9
7/5/2016,33.25,68.6875,5.3375,995.5625,13.9
7/6/2016,33.26666667,64.06666667,8.878571429,996.8666667,13.88
7/7/2016,33.5,63,5.91875,997.6875,13.88
7/8/2016,30.8,75.86666667,5.433333333,997.4,13.87
7/9/2016,33.25,66.0625,6.73125,996.75,13.85
7/10/2016,32.5625,65.6875,4.7,996.0625,13.85
7/11/2016,31.5,71.9375,8.046666667,997.75,13.83
7/12/2016,30.5,80.1875,5.5625,999.0625,13.82
7/13/2016,31.25,76.3125,6.806666667,998.4375,13.82
7/14/2016,30.4375,80.4375,5.21875,998.375,13.8
7/15/2016,31,78.0625,7.271428571,998.625,13.78
7/16/2016,27.125,93.875,4.371428571,999.875,13.77
7/17/2016,28.125,86.5625,6.6,1001.333333,13.75
7/18/2016,27.66666667,91.26666667,7.653333333,1000.8,13.73
7/19/2016,32.3125,69.125,13.65625,999.875,13.72
7/20/2016,34.1875,59.5625,12.9625,999.625,13.7
7/21/2016,34.13333333,56.86666667,11.48,999.2666667,13.68
7/22/2016,34.125,56.125,8.6875,999.3333333,13.67
7/23/2016,31.875,66,7.76875,1001.625,13.65
7/24/2016,31.4375,72.25,2.43125,946.3125,13.63
7/25/2016,31.9375,69.125,2.9125,1001.875,13.62
7/26/2016,30.3125,82,6.485714286,1003.125,13.6
7/27/2016,28.3125,88.25,4.29375,1004.625,13.58
7/28/2016,29.53333333,81.33333333,5.186666667,1002.066667,13.57
7/29/2016,27.375,92.4375,2.43125,1000.9375,13.55
7/30/2016,27.33333333,92.26666667,1.86,1001.2,13.52
7/31/2016,29.26666667,83.13333333,4.7,1000.666667,13.5
8/1/2016,29.125,84.25,5.9125,999.125,13.48
8/2/2016,30.6875,72.125,6.375,998.96,13.47
8/3/2016,32.5625,63.5625,5.45,998.5,13.43
8/4/2016,33.11111111,63.88888889,7.927777778,998.7777778,13.42
8/5/2016,33.8,61.66666667,4.32,999.3333333,13.4
8/6/2016,30.06666667,76,6.926666667,1000.8,13.37
8/7/2016,33.11764706,65.17647059,7.852941176,1000.529412,13.35
8/8/2016,33.80952381,62.38095238,9.440909091,999.6363636,13.33
8/9/2016,31.61538462,71.65384615,9.55,998.5,13.3
8/10/2016,32,71.25925926,10.15925926,999.3703704,13.28
8/11/2016,28.10714286,89.46428571,7.821428571,1001.607143,13.25
8/12/2016,29.03571429,85,3.848148148,1002.285714,13.23
8/13/2016,30.32142857,77.07142857,3.22962963,1001.071429,13.22
8/14/2016,28.93333333,83.7,6.37,633.9,13.18
8/15/2016,31.67857143,67.64285714,12.725,999.2857143,13.17
8/16/2016,31.33333333,66.41666667,14.66666667,1000.02,13.13
8/17/2016,29.92857143,72.5,6.325,999.5185185,13.12
8/18/2016,29.88888889,79.81481481,1.722222222,999.9230769,13.08
8/19/2016,32.07142857,68.28571429,1.917857143,999.8928571,13.07
8/20/2016,33.18518519,66.48148148,10.36666667,1000.16,13.03
8/21/2016,31.59259259,68.07407407,10.02222222,1001.192308,13
8/22/2016,32.18518519,65.55555556,8.237037037,1002.888889,12.98
8/23/2016,31.48,70.08,6.084,1003.24,12.95
8/24/2016,30.17857143,79.28571429,8.419230769,1002.5,12.93
8/25/2016,31.52,72.44,6.276923077,1004.423077,12.9
8/26/2016,31.22222222,73.81481481,4.392592593,1005.222222,12.88
8/27/2016,31.78571429,70.28571429,7.15,1006.142857,12.85
8/28/2016,33.4,66.24,7.272,1006.2,12.82
8/29/2016,29.57142857,82.32142857,5.825,1003.607143,12.8
8/30/2016,30.04,76.8,8.903846154,1002.192308,12.77
8/31/2016,27.25925926,89.55555556,6.72962963,1003.037037,12.75
9/1/2016,27.96,87.24,4.148,1002.44,12.72
9/2/2016,30.73913043,71.73913043,13.20434783,1001.272727,12.68
9/3/2016,30.89473684,62.68421053,13.26315789,1001.157895,12.67
9/4/2016,31.69230769,59.30769231,11.12307692,1002.923077,12.63
9/5/2016,31.07692308,60.30769231,13.96153846,1003.230769,12.6
9/6/2016,30.375,55,13.4375,1003.75,12.58
9/7/2016,31.1,57.7,9.1,1003.454545,12.55
9/8/2016,31.91666667,58,10.80833333,1005.166667,12.52
9/9/2016,30.55555556,56.66666667,11.52222222,1004.333333,12.5
9/10/2016,31.23076923,58.23076923,11.96923077,1005.230769,12.47
9/11/2016,31,56.4,8.15,1003.8,12.43
9/12/2016,31.64285714,55.5,10.85,1005.071429,12.42
9/13/2016,32.53333333,57.06666667,8.526666667,1006.4,12.38
9/14/2016,30.85714286,70.35714286,4.235714286,1006.928571,12.35
9/15/2016,31.72727273,59.63636364,11.9,1004.75,12.33
9/16/2016,31.4,58,3.52,1004.4,12.3
9/17/2016,32.30769231,58,2.707692308,1003.153846,12.27
9/18/2016,32.25,58.83333333,17.90833333,1005,12.25
9/19/2016,32.375,59.45833333,2.0875,1004.708333,12.22
9/20/2016,33.44444444,54.07407407,2.569230769,1003.518519,12.18
9/21/2016,33.36,58.96,6.092,1005.4,12.15
9/22/2016,30.03703704,67.62962963,8.107407407,1008.777778,12.13
9/23/2016,31,66.10714286,3.571428571,1005.321429,12.1
9/24/2016,31.24,66.48,5.496153846,1352.615385,12.07
9/25/2016,31.13043478,62.30434783,3.147826087,1004.782609,12.05
9/26/2016,31.48,60.88,2.986956522,1006.76,12.02
9/27/2016,32.18518519,57.81481481,1.780769231,1006.703704,11.98
9/28/2016,32.44,55.28,2.52,1005.28,11.97
9/29/2016,32.22727273,61.31818182,3.963636364,1005.590909,11.93
9/30/2016,32.21428571,59.35714286,2.582142857,1005.571429,11.9
10/1/2016,32.54166667,61.91666667,3.170833333,1007.5,11.88
10/2/2016,32.81481481,61.81481481,4.122222222,1009.111111,11.85
10/3/2016,33.26923077,59.57692308,3.992592593,1007.185185,11.82
10/4/2016,30.55555556,69.81481481,5.77037037,1005.37037,11.78
10/5/2016,28.83333333,71.875,3.325,1005.25,11.77
10/6/2016,30.7037037,64.81481481,3.233333333,1007.148148,11.73
10/7/2016,30.96,59.96,15.825,1007.2,11.7
10/8/2016,30.6,57.96,8.761538462,1006.846154,11.68
10/9/2016,30.92,59.2,3.184,1005.96,11.65
10/10/2016,29.77777778,51.11111111,4.807407407,1006.148148,11.62
10/11/2016,29.66666667,51.14814815,8.922222222,1006.592593,11.6
10/12/2016,29.57142857,47.28571429,11.37142857,1006.25,11.57
10/13/2016,29.96296296,44,13.02222222,1008.333333,11.53
10/14/2016,29.75,47.875,8.934782609,1009.125,11.52
10/15/2016,27.74074074,54.14814815,6.662962963,1010.518519,11.48
10/16/2016,28.42857143,49.85714286,7.014285714,1011.857143,11.47
10/17/2016,28.6,49.24,7.116,1010.56,11.43
10/18/2016,28.5,48.45833333,7.668181818,1009.458333,11.4
10/19/2016,28.92592593,49.18518519,6.459259259,1008.555556,11.38
10/20/2016,29.07692308,47.73076923,9.124,1007.538462,11.35
10/21/2016,28.40909091,50.40909091,10.69545455,1008.727273,11.32
10/22/2016,29.33333333,49.48148148,13.32307692,1009.37037,11.3
10/23/2016,27.5,54.96153846,11.54615385,1009.307692,11.27
10/24/2016,28.5,51.42307692,11.18846154,1008.269231,11.25
10/25/2016,28.04,54.56,12.38846154,1008.923077,11.22
10/26/2016,27.57692308,56.19230769,5.7,1011.730769,11.2
10/27/2016,26.55555556,59.37037037,6.044444444,1014.62963,11.17
10/28/2016,25.51851852,58.77777778,7.277777778,1012.407407,11.13
10/29/2016,25.81481481,62.77777778,1.714814815,1013,11.12
10/30/2016,24.82608696,71.04347826,2.013043478,1014.608696,11.08
10/31/2016,24.53846154,66.80769231,1.642307692,1017.807692,11.07
11/1/2016,24.38461538,58.73076923,2.715384615,1016.384615,11.03
11/2/2016,23.72727273,65.90909091,1.431818182,1016.590909,11.02
11/3/2016,25.64,59.76,2.232,1016.24,11
11/4/2016,24.81481481,58.2962963,4.122222222,1012.62963,10.97
11/5/2016,23.11538462,66.57692308,5.784615385,1010.346154,10.95
11/6/2016,22.92592593,63.85185185,2.411111111,1011.518519,10.92
11/7/2016,24.54545455,51.31818182,8.172727273,1012.772727,10.9
11/8/2016,23.73076923,52.26923077,12.75,1013.64,10.87
11/9/2016,23,49.7037037,7.074074074,1014.666667,10.85
11/10/2016,23.51851852,50.14814815,3.225925926,1013.814815,10.83
11/11/2016,23.92,54.04,2.968,1014.08,10.8
11/12/2016,23.53846154,58.03846154,2.784615385,1015.153846,10.78
11/13/2016,24.2962963,55.81481481,4.4,1016.518519,10.77
11/14/2016,23.34615385,60.73076923,1.496153846,1015.730769,10.75
11/15/2016,22.24,55.72,4.088,1016.24,10.72
11/16/2016,21.76923077,53.23076923,7.138461538,1017.538462,10.7
11/17/2016,21.73076923,51.73076923,11.55,1350.296296,10.68
11/18/2016,21.73076923,53.61538462,7.78,1014.692308,10.67
11/19/2016,20.66666667,60.66666667,2.84,1012.466667,10.65
11/20/2016,22.25,59.9,2.505,1013.35,10.62
11/21/2016,21.53846154,60.46153846,2.715384615,1013,10.6
11/22/2016,22.57894737,50.15789474,8,1012.894737,10.58
11/23/2016,22.82608696,51.43478261,6.604347826,1013.173913,10.57
11/24/2016,21.42105263,51.47368421,8.289473684,1014.947368,10.55
11/25/2016,23.6,30.55,15.085,1012.95,10.53
11/26/2016,24.29411765,32.64705882,14.49411765,1013.25,10.52
11/27/2016,23.63636364,33.63636364,12.45909091,1013.590909,10.5
